tconst,originalTitle,isAdult,startYear,runtimeMinutes,averageRating,numVotes,title,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,poster_url,original_language
tt0056183,Light in the Piazza,0,1962,102,6.9,1700,Lumière sur la piazza,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056193,Lolita,0,1962,153,7.5,99666,Lolita,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056194,The Loneliness of the Long Distance Runner,0,1962,104,7.5,8611,La solitude du coureur de fond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt0056195,Lonely Are the Brave,0,1962,107,7.6,9013,Seuls sont les indomptés,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0056196,Long Day's Journey Into Night,0,1962,174,7.5,5138,Long voyage vers la nuit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056197,The Longest Day,0,1962,178,7.7,55163,The D. Day,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056210,Mafioso,0,1962,105,7.6,2611,Mafioso,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056215,Mamma Roma,0,1962,106,7.8,9169,Mamma Roma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0056217,The Man Who Shot Liberty Valance,0,1962,123,8.1,74837,L'homme qui tua Liberty Valance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0056218,The Manchurian Candidate,0,1962,126,7.9,74893,Un crime dans la tête,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0056219,Maniac,0,1963,86,5.9,1244,Maniac,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0056234,Merrill's Marauders,0,1962,98,6.6,2386,Les maraudeurs attaquent,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,en
tt0056241,The Miracle Worker,0,1962,106,8.1,18698,Miracle en Alabama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056255,Mr. Hobbs Takes a Vacation,0,1962,116,6.8,5323,Monsieur Hobbs prend des vacances,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056262,The Music Man,0,1962,151,7.8,17306,Le marchand de fanfares,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,en
tt0056264,Mutiny on the Bounty,0,1962,178,7.2,16147,Les Révoltés du Bounty,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056267,My Geisha,0,1962,119,6.5,1466,Ma geisha,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056277,Captain Clegg,0,1962,82,6.6,3077,Docteur Vengeance,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
tt0056279,Night of the Eagle,0,1962,90,6.9,3400,"Brûle, sorcière, brûle !",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0056289,The Notorious Landlady,0,1962,123,6.7,2271,L'inquiétante dame en noir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0056291,Nóz w wodzie,0,1962,94,7.4,21754,Le couteau dans l'eau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,pl
tt0056308,Only Two Can Play,0,1962,106,6.6,1175,On n'y joue qu'à deux,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056315,L'orribile segreto del Dr. Hichcock,0,1962,88,6.3,1541,L'effroyable secret du Dr. Hichcock,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0056322,O Pagador de Promessas,0,1962,98,8.3,3230,La parole donnée,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,pt
tt0056327,Kawaita hana,0,1964,96,7.7,3719,Fleur pâle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0056331,Panic in Year Zero!,0,1962,93,6.6,4084,Panique année zéro,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,en
tt0056341,Period of Adjustment,0,1962,112,6.2,1420,L'école des jeunes mariés,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056346,Phaedra,0,1962,115,6.8,1627,Phaedra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056347,The Phantom of the Opera,0,1962,90,6.4,3266,Le fantôme de l'opéra,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,
tt0056350,The Pirates of Blood River,0,1962,87,5.9,1043,L'attaque de San Cristobal,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056357,Polosatyy reys,0,1961,87,7.3,2342,La croisière tigrée,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,ru
tt0056368,The Premature Burial,0,1962,81,6.5,4136,L' enterré vivant,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0056370,Pressure Point,0,1962,91,7.1,1651,Pressure Point,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056371,Prima della rivoluzione,0,1964,115,6.8,2730,Prima della rivoluzione,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,it
tt0056406,Requiem for a Heavyweight,0,1962,95,7.8,4264,Requiem pour un champion,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,en
tt0056412,Ride the High Country,0,1962,94,7.4,13212,Coups de feu dans la Sierra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0056417,The Road to Hong Kong,0,1962,91,6.1,2612,Astronautes malgré eux,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,en
tt0056424,Rome Adventure,0,1962,119,6.4,1228,L'amour à l'italienne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
tt0056443,Tsubaki Sanjûrô,0,1962,96,8.0,37660,Sanjuro,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ja
tt0056444,Sanma no aji,0,1962,113,8.1,9069,Le goût du saké,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0056452,Der Schatz im Silbersee,0,1962,111,6.8,3182,Le trésor du lac d'argent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
tt0056470,Sergeants 3,0,1962,112,5.9,1213,Les 3 sergents,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0056504,Sodom and Gomorrah,0,1962,154,5.7,1802,Sodome et Gomorrhe,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056512,Il sorpasso,0,1962,105,8.2,10800,Le Fanfaron,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0056526,State Fair,0,1962,118,5.9,1221,La foire aux illusions,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,en
tt0056537,Subarnarekha,0,1965,143,7.4,1098,Suvarnarekha,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bn
tt0056541,Sweet Bird of Youth,0,1962,120,7.2,7665,Doux oiseau de jeunesse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056552,Tales of Terror,0,1962,89,6.8,7214,L'empire de la terreur,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0056556,Taras Bulba,0,1962,122,6.3,4015,Taras Bulba,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056575,That Touch of Mink,0,1962,99,6.6,9766,Un soupçon de vison,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056576,The Damned,0,1962,87,6.6,3472,Les damnés,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0056585,Tickle Me,0,1965,90,5.8,1666,Chatouille-moi,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,
tt0056592,To Kill a Mockingbird,0,1962,129,8.3,311420,Du silence et des ombres...,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056625,Two Weeks in Another Town,0,1962,107,6.4,2590,Quinze jours ailleurs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056626,Two for the Seesaw,0,1962,119,6.7,1784,Deux sur la balançoire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056632,The Ugly American,0,1963,120,6.6,2140,Le vilain américain,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0056636,Un singe en hiver,0,1962,105,7.4,2861,Un singe en hiver,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0056671,Walk on the Wild Side,0,1962,114,6.7,2444,La rue chaude,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056676,The War Lover,0,1962,105,6.6,1843,L'homme qui aimait la guerre,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
tt0056687,What Ever Happened to Baby Jane?,0,1962,134,8.0,54922,Qu'est-il arrivé à Baby Jane?,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt0056700,The Wonderful World of the Brothers Grimm,0,1962,135,6.3,1741,Le monde merveilleux des contes de Grimm,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056704,The Wrong Arm of the Law,0,1963,94,6.7,1889,Jules de Londres,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056714,Zatôichi monogatari,0,1962,96,7.6,5203,"Zatôichi, le masseur aveugle",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0056732,El ángel exterminador,0,1962,95,8.0,32730,L'Ange exterminateur,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,es
tt0056736,L'eclisse,0,1962,126,7.8,19546,L'éclipse,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,it
tt0056800,55 Days at Peking,0,1963,154,6.7,6635,Les 55 jours de Pékin,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056801,8½,0,1963,138,8.0,116309,8½,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0056825,America America,0,1963,174,7.7,5481,"America, America",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056845,L'aîné des Ferchaux,0,1963,102,6.5,1542,L'aîné des Ferchaux,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0056846,La baie des anges,0,1963,90,7.3,3635,La baie des anges,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt0056860,Beach Party,0,1963,101,5.7,2112,Beach Party,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,en
tt0056868,Billy Liar,0,1963,98,7.3,6533,Billy le menteur,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0056869,The Birds,0,1963,119,7.7,185010,Les Oiseaux,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0056903,"Captain Newman, M.D.",0,1963,126,6.9,2630,Le combat du Capitaine Newman,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,en
tt0056907,The Cardinal,0,1963,175,6.7,2637,Le Cardinal,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,en
tt0056917,Cent mille dollars au soleil,0,1964,130,7.0,2406,Cent mille dollars au soleil,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0056919,Cerný Petr,0,1964,85,7.1,2773,L'as de pique,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,cs
tt0056923,Charade,0,1963,113,7.9,75734,Charade,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,en
tt0056930,A Child Is Waiting,0,1963,102,7.2,2928,Un enfant attend,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056931,Children of the Damned,0,1964,89,6.2,4404,Children of the Damned,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0056937,Cleopatra,0,1963,192,7.0,32680,Cléopâtre,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056940,Come Blow Your Horn,0,1963,112,6.0,1135,"T'es plus dans la course, papa!",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,en
tt0056943,The Comedy of Terrors,0,1963,84,6.6,5907,Le croque-mort s'en mêle,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0056945,I compagni,0,1963,130,7.9,2856,Les camarades,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,it
tt0056956,The Courtship of Eddie's Father,0,1963,118,6.8,2880,Il faut marier papa,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056957,Le couteau dans la plaie,0,1962,112,6.3,1077,Le Couteau dans la plaie,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0056966,Cronaca familiare,0,1962,113,7.1,1063,Journal intime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0056993,Diary of a Madman,0,1963,96,6.3,2550,L'étrange histoire du juge Cordier,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057007,Donovan's Reef,0,1963,109,6.7,8857,La taverne de l'Irlandais,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,1964,95,8.4,479584,Dr. Folamour ou : Comment j'ai appris à ne plus m'en faire et à aimer la bombe !,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,en
tt0057051,Faites sauter la banque!,0,1964,88,6.7,2222,Faites sauter la banque!,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0057058,Le feu follet,0,1963,108,7.9,9338,Le feu follet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0057063,Flipper,0,1963,87,6.1,1847,Aventure en Floride,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057071,4 for Texas,0,1963,124,5.5,3352,Quatre du Texas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0057076,From Russia with Love,0,1963,115,7.4,131773,Bons baisers de Russie,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0057078,La frusta e il corpo,0,1963,92,6.7,3975,Le Corps et le Fouet,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,en
tt0057083,Fun in Acapulco,0,1963,97,5.8,3251,L'idole d'Acapulco,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,en
tt0057091,Il gattopardo,0,1963,186,8.0,25540,Le Guépard,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,it
tt0057115,The Great Escape,0,1963,172,8.2,240443,La Grande Évasion,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057128,The Haunted Palace,0,1963,87,6.7,6866,La Malédiction d'Arkham,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057129,The Haunting,0,1963,112,7.4,38885,La maison du diable,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057163,Hud,0,1963,112,7.8,21543,Le plus sauvage d'entre tous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0057168,I Could Go on Singing,0,1963,100,6.9,1469,L'ombre du passé,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,en
tt0057171,Ieri oggi domani,0,1963,114,7.2,8931,"Hier, aujourd'hui et demain",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,it
tt0057176,L'immortelle,0,1963,101,7.2,1211,L'immortelle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
tt0057183,Das indische Tuch,0,1963,93,6.6,1010,L'Enigme du serpent noir,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0057187,Irma la Douce,0,1963,147,7.3,18979,Irma la Douce,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057191,It Happened at the World's Fair,0,1963,105,6.0,2607,"Blondes, brunes et rousses",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,en
tt0057197,Jason and the Argonauts,0,1963,104,7.3,27556,Jason et les Argonautes,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057207,Judex,0,1963,98,7.1,2586,Judex,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,fr
tt0057215,Kaitei gunkan,0,1963,94,5.9,1200,Ataragon,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0057225,Kings of the Sun,0,1963,108,6.1,1924,Les rois du soleil,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057226,The Kiss of the Vampire,0,1963,88,6.3,3260,Le Baiser du vampire,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057227,Kissin' Cousins,0,1964,96,5.2,2161,"Salut, les cousins",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,en
tt0057229,Ta kokkina fanaria,0,1963,132,8.1,1836,Lanternes rouges,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,el
tt0057237,Kvarteret Korpen,0,1963,101,7.4,1518,Le quartier du corbeau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0057239,The L-Shaped Room,0,1962,126,7.3,1944,La Chambre indiscrète,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057251,Lilies of the Field,0,1963,94,7.5,11575,Les Lys des champs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057254,The List of Adrian Messenger,0,1963,98,6.8,5278,Le dernier de la liste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,en
tt0057259,The Long Ships,0,1964,126,6.0,2736,Les Drakkars,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057261,Lord of the Flies,0,1963,92,6.9,18914,Sa majesté des mouches,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,en
tt0057263,Love with the Proper Stranger,0,1963,102,7.3,4856,Une certaine rencontre,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057277,Mahanagar,0,1963,136,8.3,4180,La grande ville,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,bn
tt0057286,Le mani sulla città,0,1963,101,7.6,2854,Main basse sur la ville,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0057298,McLintock!,0,1963,127,7.1,14766,McLintock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,en
tt0057318,Mondo cane,0,1962,108,6.3,3943,Cette chienne de vie,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,it
tt0057323,I mostri,0,1963,121,7.4,2526,Les monstres,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,it
tt0057328,The Mouse on the Moon,0,1963,82,6.3,1697,La souris sur la lune,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,en
tt0057329,"Move Over, Darling",0,1963,103,6.9,5802,"Pousse-toi, chérie",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057334,Murder at the Gallop,0,1963,81,7.2,6068,Meurtre au galop,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057336,Muriel ou le temps d'un retour,0,1963,117,7.1,3208,Muriel ou le temps d'un retour,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0057344,Mélodie en sous-sol,0,1963,118,7.3,3498,Mélodie en sous-sol,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt0057345,Le mépris,0,1963,103,7.5,31509,Le mépris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,fr
tt0057357,El Naser Salah el Dine,0,1963,186,7.6,2470,Saladin,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0057358,Nattvardsgästerna,0,1963,81,8.1,24624,Les communiants,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,sv
tt0057360,A New Kind of Love,0,1963,110,5.8,1427,La Fille à la casquette,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057363,Nippon konchûki,0,1963,123,7.4,2227,La Femme insecte,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0057372,The Nutty Professor,0,1963,107,6.6,18024,Docteur Jerry et Mister Love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,en
tt0057379,The Old Dark House,0,1963,86,5.4,2003,Le manoir aux fantômes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,en
tt0057380,Old Shatterhand,0,1964,122,6.1,1563,Les cavaliers rouges,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,de
tt0057393,PT 109,0,1963,140,6.6,2598,Patrouilleur 109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,en
tt0057396,Palm Springs Weekend,0,1963,100,5.9,1012,Les dingues sont lâchés,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0057413,The Pink Panther,0,1963,115,7.1,51833,La Panthère rose,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057422,Pouic-Pouic,0,1963,86,6.5,1717,Pouic-Pouic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,fr
tt0057426,The Prize,0,1963,134,6.8,4765,Pas de lauriers pour les tueurs,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0057427,Le procès,0,1962,119,7.6,21255,Le procès,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,en
tt0057443,La ragazza che sapeva troppo,0,1963,86,7.0,4577,La fille qui en savait trop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,
tt0057449,The Raven,0,1963,86,6.5,11750,Le corbeau,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057463,The Running Man,0,1963,103,6.5,1401,Le deuxième homme,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
tt0057465,The Sadist,0,1963,92,6.6,2614,Le sadique,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,en
tt0057473,Savage Sam,0,1963,103,6.1,1066,Sam l'intrépide,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
tt0057490,The Servant,0,1963,116,7.8,11831,The Servant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057495,Shock Corridor,0,1963,101,7.3,11968,Shock Corridor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,en
tt0057503,Shin Zatôichi monogatari,0,1963,91,7.3,2079,La légende de Zatoïchi - Un nouveau voyage,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ja
tt0057517,Soldier in the Rain,0,1963,88,6.7,1729,La dernière bagarre,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,en
tt0057518,Son of Flubber,0,1963,100,6.0,2974,"Après lui, le déluge",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,en
tt0057522,Lo spettro,0,1963,97,6.1,1220,Le Spectre du professeur Hichcock,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,en
tt0057523,Spencer's Mountain,0,1963,118,7.0,2795,La montagne des neuf Spencer,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,en
tt0057530,A Stitch in Time,0,1963,89,7.0,1146,"Docteur, ne coupez pas !",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
